fra;clage_vacsi;jour;n_dose1;n_complet;n_rappel;n_2_rappel;n_cum_dose1;n_cum_complet;n_cum_rappel;n_cum_2_rappel;couv_dose1;couv_complet;couv_rappel;couv_2_rappel
FR;24;2021-09-08;10479;24841;103;0;4756683;4252027;1233;0;87.7;78.4;0.0;0.0
FR;24;2021-09-09;10775;24704;143;0;4767458;4276731;1376;0;87.9;78.8;0.0;0.0
FR;24;2021-09-10;12685;28859;145;0;4780143;4305590;1521;0;88.1;79.4;0.0;0.0
FR;24;2021-09-11;8748;25304;88;0;4788891;4330894;1609;0;88.3;79.8;0.0;0.0
FR;24;2021-09-12;1988;5249;33;0;4790879;4336143;1642;0;88.3;79.9;0.0;0.0
FR;24;2021-09-13;9236;19664;133;0;4800115;4355807;1775;0;88.5;80.3;0.0;0.0
FR;24;2021-09-14;9374;18347;128;0;4809489;4374154;1903;0;88.7;80.6;0.0;0.0
FR;24;2021-09-15;9094;18259;123;0;4818583;4392413;2026;0;88.8;81.0;0.0;0.0
FR;24;2021-09-16;7978;15520;124;0;4826561;4407933;2150;0;89.0;81.3;0.0;0.0
FR;24;2021-09-17;9252;20257;131;0;4835813;4428190;2281;0;89.2;81.6;0.0;0.0
FR;24;2021-09-18;6465;18755;107;0;4842278;4446945;2388;0;89.3;82.0;0.0;0.0
FR;24;2021-09-19;1205;3531;23;0;4843483;4450476;2411;0;89.3;82.1;0.0;0.0
FR;24;2021-09-20;5846;13522;116;0;4849329;4463998;2527;0;89.4;82.3;0.0;0.0
FR;24;2021-09-21;5565;12722;122;0;4854894;4476720;2649;0;89.5;82.5;0.0;0.0
FR;24;2021-09-22;5647;14003;125;0;4860541;4490723;2774;0;89.6;82.8;0.1;0.0
FR;24;2021-09-23;5155;12169;112;0;4865696;4502892;2886;0;89.7;83.0;0.1;0.0
FR;24;2021-09-24;6259;16526;146;1;4871955;4519418;3032;1;89.8;83.3;0.1;0.0
FR;24;2021-09-25;4782;15437;121;0;4876737;4534855;3153;1;89.9;83.6;0.1;0.0
FR;24;2021-09-26;765;2735;25;0;4877502;4537590;3178;1;89.9;83.7;0.1;0.0
FR;24;2021-09-27;4570;11259;127;1;4882072;4548849;3305;2;90.0;83.9;0.1;0.0
FR;24;2021-09-28;4692;10060;138;0;4886764;4558909;3443;2;90.1;84.1;0.1;0.0
FR;24;2021-09-29;5270;10863;131;0;4892034;4569772;3574;2;90.2;84.3;0.1;0.0
FR;24;2021-09-30;4665;9017;137;0;4896699;4578789;3711;2;90.3;84.4;0.1;0.0
FR;24;2021-10-01;8134;12323;178;0;4904833;4591112;3889;2;90.4;84.6;0.1;0.0
FR;24;2021-10-02;4919;10842;107;0;4909752;4601954;3996;2;90.5;84.8;0.1;0.0
FR;24;2021-10-03;762;1693;26;0;4910514;4603647;4022;2;90.5;84.9;0.1;0.0
FR;24;2021-10-04;5325;8072;147;0;4915839;4611719;4169;2;90.6;85.0;0.1;0.0
FR;24;2021-10-05;4689;7969;151;1;4920528;4619688;4320;3;90.7;85.2;0.1;0.0
FR;24;2021-10-06;5123;8941;188;0;4925651;4628629;4508;3;90.8;85.3;0.1;0.0
FR;24;2021-10-07;4279;7367;167;1;4929930;4635996;4675;4;90.9;85.5;0.1;0.0
FR;24;2021-10-08;6719;11079;218;0;4936649;4647075;4893;4;91.0;85.7;0.1;0.0
FR;24;2021-10-09;4765;9154;180;0;4941414;4656229;5073;4;91.1;85.8;0.1;0.0
FR;24;2021-10-10;645;1160;35;0;4942059;4657389;5108;4;91.1;85.9;0.1;0.0
FR;24;2021-10-11;4861;6908;213;1;4946920;4664297;5321;5;91.2;86.0;0.1;0.0
FR;24;2021-10-12;4788;6464;259;0;4951708;4670761;5580;5;91.3;86.1;0.1;0.0
FR;24;2021-10-13;5684;7712;277;0;4957392;4678473;5857;5;91.4;86.3;0.1;0.0
FR;24;2021-10-14;4545;6112;225;0;4961937;4684585;6082;5;91.5;86.4;0.1;0.0
FR;24;2021-10-15;6583;8859;315;0;4968520;4693444;6397;5;91.6;86.5;0.1;0.0
FR;24;2021-10-16;4686;6555;226;0;4973206;4699999;6623;5;91.7;86.7;0.1;0.0
FR;24;2021-10-17;596;849;41;0;4973802;4700848;6664;5;91.7;86.7;0.1;0.0
FR;24;2021-10-18;4736;5979;286;0;4978538;4706827;6950;5;91.8;86.8;0.1;0.0
FR;24;2021-10-19;4226;5371;296;3;4982764;4712198;7246;8;91.9;86.9;0.1;0.0
FR;24;2021-10-20;4881;6542;382;1;4987645;4718740;7628;9;92.0;87.0;0.1;0.0
FR;24;2021-10-21;3911;5458;409;0;4991556;4724198;8037;9;92.0;87.1;0.1;0.0
FR;24;2021-10-22;5558;7366;420;0;4997114;4731564;8457;9;92.1;87.2;0.2;0.0
FR;24;2021-10-23;4099;5902;341;0;5001213;4737466;8798;9;92.2;87.3;0.2;0.0
FR;24;2021-10-24;498;756;55;0;5001711;4738222;8853;9;92.2;87.4;0.2;0.0
FR;24;2021-10-25;3851;5172;366;0;5005562;4743394;9219;9;92.3;87.5;0.2;0.0
FR;24;2021-10-26;3466;4539;432;1;5009028;4747933;9651;10;92.3;87.5;0.2;0.0
FR;24;2021-10-27;4374;5798;547;0;5013402;4753731;10198;10;92.4;87.6;0.2;0.0
FR;24;2021-10-28;3454;4455;480;0;5016856;4758186;10678;10;92.5;87.7;0.2;0.0
FR;24;2021-10-29;4529;6407;588;0;5021385;4764593;11266;10;92.6;87.8;0.2;0.0
FR;24;2021-10-30;3243;4923;349;0;5024628;4769516;11615;10;92.6;87.9;0.2;0.0
FR;24;2021-10-31;387;581;51;0;5025015;4770097;11666;10;92.6;87.9;0.2;0.0
FR;24;2021-11-01;1264;773;115;1;5026279;4770870;11781;11;92.7;88.0;0.2;0.0
FR;24;2021-11-02;3817;5461;585;0;5030096;4776331;12366;11;92.7;88.1;0.2;0.0
FR;24;2021-11-03;4258;6210;638;2;5034354;4782541;13004;13;92.8;88.2;0.2;0.0
FR;24;2021-11-04;3320;4518;635;0;5037674;4787059;13639;13;92.9;88.3;0.3;0.0
FR;24;2021-11-05;4442;6251;852;0;5042116;4793310;14491;13;93.0;88.4;0.3;0.0
FR;24;2021-11-06;3007;4768;544;1;5045123;4798078;15035;14;93.0;88.5;0.3;0.0
FR;24;2021-11-07;351;609;92;0;5045474;4798687;15127;14;93.0;88.5;0.3;0.0
FR;24;2021-11-08;2891;4637;867;1;5048365;4803324;15994;15;93.1;88.6;0.3;0.0
FR;24;2021-11-09;2971;4496;978;0;5051336;4807820;16972;15;93.1;88.6;0.3;0.0
FR;24;2021-11-10;3847;5782;1463;1;5055183;4813602;18435;16;93.2;88.7;0.3;0.0
FR;24;2021-11-11;706;957;260;1;5055889;4814559;18695;17;93.2;88.8;0.3;0.0
FR;24;2021-11-12;3816;5895;1405;4;5059705;4820454;20100;21;93.3;88.9;0.4;0.0
FR;24;2021-11-13;2927;4326;776;0;5062632;4824780;20876;21;93.3;89.0;0.4;0.0
FR;24;2021-11-14;307;474;104;0;5062939;4825254;20980;21;93.3;89.0;0.4;0.0
FR;24;2021-11-15;2926;4164;1218;2;5065865;4829418;22198;23;93.4;89.0;0.4;0.0
FR;24;2021-11-16;3016;3830;1419;3;5068881;4833248;23617;26;93.5;89.1;0.4;0.0
FR;24;2021-11-17;3734;4694;1534;1;5072615;4837942;25151;27;93.5;89.2;0.5;0.0
FR;24;2021-11-18;3060;4035;1622;2;5075675;4841977;26773;29;93.6;89.3;0.5;0.0
FR;24;2021-11-19;4231;5428;2149;0;5079906;4847405;28922;29;93.7;89.4;0.5;0.0
FR;24;2021-11-20;3248;4370;1213;0;5083154;4851775;30135;29;93.7;89.5;0.6;0.0
FR;24;2021-11-21;323;523;176;0;5083477;4852298;30311;29;93.7;89.5;0.6;0.0
FR;24;2021-11-22;3204;2760;1830;2;5086681;4855058;32141;31;93.8;89.5;0.6;0.0
FR;24;2021-11-23;3381;3545;2225;1;5090062;4858603;34366;32;93.8;89.6;0.6;0.0
FR;24;2021-11-24;3710;4361;2449;1;5093772;4862964;36815;33;93.9;89.7;0.7;0.0
FR;24;2021-11-25;3115;3519;3666;7;5096887;4866483;40481;40;94.0;89.7;0.7;0.0
FR;24;2021-11-26;3940;4924;7527;4;5100827;4871407;48008;44;94.0;89.8;0.9;0.0
FR;24;2021-11-27;2800;3903;8266;6;5103627;4875310;56274;50;94.1;89.9;1.0;0.0
FR;24;2021-11-28;493;619;4111;2;5104120;4875929;60385;52;94.1;89.9;1.1;0.0
FR;24;2021-11-29;2453;3188;10473;15;5106573;4879117;70858;67;94.1;90.0;1.3;0.0
FR;24;2021-11-30;2903;3558;14247;29;5109476;4882675;85105;96;94.2;90.0;1.6;0.0
FR;24;2021-12-01;2911;3613;14969;19;5112387;4886288;100074;115;94.3;90.1;1.8;0.0
FR;24;2021-12-02;2571;2748;18329;30;5114958;4889036;118403;145;94.3;90.1;2.2;0.0
FR;24;2021-12-03;2802;4192;21171;32;5117760;4893228;139574;177;94.4;90.2;2.6;0.0
FR;24;2021-12-04;2117;3579;19552;30;5119877;4896807;159126;207;94.4;90.3;2.9;0.0
FR;24;2021-12-05;565;718;8313;12;5120442;4897525;167439;219;94.4;90.3;3.1;0.0
FR;24;2021-12-06;2912;3531;21403;48;5123354;4901056;188842;267;94.5;90.4;3.5;0.0
FR;24;2021-12-07;2682;3671;25765;37;5126036;4904727;214607;304;94.5;90.4;4.0;0.0
FR;24;2021-12-08;2574;4141;24855;46;5128610;4908868;239462;350;94.6;90.5;4.4;0.0
FR;24;2021-12-09;2738;3877;30339;49;5131348;4912745;269801;399;94.6;90.6;5.0;0.0
FR;24;2021-12-10;3097;4766;34583;52;5134445;4917511;304384;451;94.7;90.7;5.6;0.0
FR;24;2021-12-11;2284;4002;32256;39;5136729;4921513;336640;490;94.7;90.7;6.2;0.0
FR;24;2021-12-12;694;923;13007;15;5137423;4922436;349647;505;94.7;90.8;6.4;0.0
FR;24;2021-12-13;2466;4098;32262;35;5139889;4926534;381909;540;94.8;90.8;7.0;0.0
FR;24;2021-12-14;3104;4615;37894;66;5142993;4931149;419803;606;94.8;90.9;7.7;0.0
FR;24;2021-12-15;3018;4825;38924;57;5146011;4935974;458727;663;94.9;91.0;8.5;0.0
FR;24;2021-12-16;3158;4571;46730;69;5149169;4940545;505457;732;94.9;91.1;9.3;0.0
FR;24;2021-12-17;3496;5421;57075;55;5152665;4945966;562532;787;95.0;91.2;10.4;0.0
FR;24;2021-12-18;2758;4142;51974;37;5155423;4950108;614506;824;95.0;91.3;11.3;0.0
FR;24;2021-12-19;1056;1242;22991;19;5156479;4951350;637497;843;95.1;91.3;11.8;0.0
FR;24;2021-12-20;3725;4962;75023;61;5160204;4956312;712520;904;95.1;91.4;13.1;0.0
FR;24;2021-12-21;4592;5710;82875;76;5164796;4962022;795395;980;95.2;91.5;14.7;0.0
FR;24;2021-12-22;4492;5459;77094;89;5169288;4967481;872489;1069;95.3;91.6;16.1;0.0
FR;24;2021-12-23;4291;4926;66675;86;5173579;4972407;939164;1155;95.4;91.7;17.3;0.0
FR;24;2021-12-24;1597;1946;20265;16;5175176;4974353;959429;1171;95.4;91.7;17.7;0.0
FR;24;2021-12-25;99;342;1752;10;5175275;4974695;961181;1181;95.4;91.7;17.7;0.0
FR;24;2021-12-26;641;792;10088;41;5175916;4975487;971269;1222;95.4;91.7;17.9;0.0
FR;24;2021-12-27;3622;5046;76248;76;5179538;4980533;1047517;1298;95.5;91.8;19.3;0.0
FR;24;2021-12-28;4496;5515;86629;119;5184034;4986048;1134146;1417;95.6;91.9;20.9;0.0
FR;24;2021-12-29;4216;4925;78997;98;5188250;4990973;1213143;1515;95.7;92.0;22.4;0.0
FR;24;2021-12-30;4036;4607;63436;135;5192286;4995580;1276579;1650;95.7;92.1;23.5;0.0
FR;24;2021-12-31;1266;1767;16698;54;5193552;4997347;1293277;1704;95.8;92.1;23.8;0.0
FR;24;2022-01-01;170;310;1452;8;5193722;4997657;1294729;1712;95.8;92.1;23.9;0.0
FR;24;2022-01-02;632;775;11167;38;5194354;4998432;1305896;1750;95.8;92.2;24.1;0.0
FR;24;2022-01-03;4296;5524;67239;155;5198650;5003956;1373135;1905;95.8;92.3;25.3;0.0
FR;24;2022-01-04;5027;5776;73857;159;5203677;5009732;1446992;2064;95.9;92.4;26.7;0.0
FR;24;2022-01-05;5027;5803;74938;154;5208704;5015535;1521930;2218;96.0;92.5;28.1;0.0
FR;24;2022-01-06;5193;5748;78384;134;5213897;5021283;1600314;2352;96.1;92.6;29.5;0.0
FR;24;2022-01-07;5820;6471;89703;148;5219717;5027754;1690017;2500;96.2;92.7;31.2;0.0
FR;24;2022-01-08;4272;5045;77230;77;5223989;5032799;1767247;2577;96.3;92.8;32.6;0.0
FR;24;2022-01-09;1432;1828;27478;44;5225421;5034627;1794725;2621;96.3;92.8;33.1;0.0
FR;24;2022-01-10;4815;6112;72325;97;5230236;5040739;1867050;2718;96.4;92.9;34.4;0.1
FR;24;2022-01-11;5611;6605;76497;100;5235847;5047344;1943547;2818;96.5;93.1;35.8;0.1
FR;24;2022-01-12;5037;6550;70671;134;5240884;5053894;2014218;2952;96.6;93.2;37.1;0.1
FR;24;2022-01-13;4956;6430;71694;92;5245840;5060324;2085912;3044;96.7;93.3;38.5;0.1
FR;24;2022-01-14;5557;6900;86580;149;5251397;5067224;2172492;3193;96.8;93.4;40.1;0.1
FR;24;2022-01-15;3754;4919;73819;127;5255151;5072143;2246311;3320;96.9;93.5;41.4;0.1
FR;24;2022-01-16;1189;1623;21678;28;5256340;5073766;2267989;3348;96.9;93.5;41.8;0.1
FR;24;2022-01-17;3906;4668;55430;114;5260246;5078434;2323419;3462;97.0;93.6;42.8;0.1
FR;24;2022-01-18;4131;4983;52849;94;5264377;5083417;2376268;3556;97.1;93.7;43.8;0.1
FR;24;2022-01-19;3735;4804;46842;89;5268112;5088221;2423110;3645;97.1;93.8;44.7;0.1
FR;24;2022-01-20;3417;4379;44403;96;5271529;5092600;2467513;3741;97.2;93.9;45.5;0.1
FR;24;2022-01-21;3922;4790;56795;111;5275451;5097390;2524308;3852;97.3;94.0;46.5;0.1
FR;24;2022-01-22;2914;4045;49070;100;5278365;5101435;2573378;3952;97.3;94.1;47.4;0.1
FR;24;2022-01-23;835;1159;11875;34;5279200;5102594;2585253;3986;97.3;94.1;47.7;0.1
FR;24;2022-01-24;2750;4002;36449;125;5281950;5106596;2621702;4111;97.4;94.1;48.3;0.1
FR;24;2022-01-25;2999;4182;34982;93;5284949;5110778;2656684;4204;97.4;94.2;49.0;0.1
FR;24;2022-01-26;2746;3950;31021;88;5287695;5114728;2687705;4292;97.5;94.3;49.6;0.1
FR;24;2022-01-27;2461;3573;30062;114;5290156;5118301;2717767;4406;97.5;94.4;50.1;0.1
FR;24;2022-01-28;3227;5759;43970;170;5293383;5124060;2761737;4576;97.6;94.5;50.9;0.1
FR;24;2022-01-29;2031;3795;37046;128;5295414;5127855;2798783;4704;97.6;94.5;51.6;0.1
FR;24;2022-01-30;550;1010;8442;50;5295964;5128865;2807225;4754;97.6;94.6;51.8;0.1
FR;24;2022-01-31;2022;4252;25922;101;5297986;5133117;2833147;4855;97.7;94.6;52.2;0.1
FR;24;2022-02-01;2202;3996;26602;220;5300188;5137113;2859749;5075;97.7;94.7;52.7;0.1
FR;24;2022-02-02;2095;4392;27851;200;5302283;5141505;2887600;5275;97.8;94.8;53.2;0.1
FR;24;2022-02-03;1811;3572;24697;156;5304094;5145077;2912297;5431;97.8;94.9;53.7;0.1
FR;24;2022-02-04;2315;4856;37801;179;5306409;5149933;2950098;5610;97.8;94.9;54.4;0.1
FR;24;2022-02-05;1649;3628;32074;101;5308058;5153561;2982172;5711;97.9;95.0;55.0;0.1
FR;24;2022-02-06;398;845;6735;40;5308456;5154406;2988907;5751;97.9;95.0;55.1;0.1
FR;24;2022-02-07;1545;3701;29730;228;5310001;5158107;3018637;5979;97.9;95.1;55.7;0.1
FR;24;2022-02-08;1557;2596;27094;129;5311558;5160703;3045731;6108;97.9;95.1;56.2;0.1
FR;24;2022-02-09;1737;2954;30299;155;5313295;5163657;3076030;6263;98.0;95.2;56.7;0.1
FR;24;2022-02-10;1361;2309;24909;189;5314656;5165966;3100939;6452;98.0;95.2;57.2;0.1
FR;24;2022-02-11;1719;3175;35670;126;5316375;5169141;3136609;6578;98.0;95.3;57.8;0.1
FR;24;2022-02-12;1102;2354;28607;106;5317477;5171495;3165216;6684;98.0;95.3;58.4;0.1
FR;24;2022-02-13;299;456;6154;45;5317776;5171951;3171370;6729;98.0;95.4;58.5;0.1
FR;24;2022-02-14;1122;2045;28931;165;5318898;5173996;3200301;6894;98.1;95.4;59.0;0.1
FR;24;2022-02-15;1131;2012;27949;161;5320029;5176008;3228250;7055;98.1;95.4;59.5;0.1
FR;24;2022-02-16;1136;2331;29795;187;5321165;5178339;3258045;7242;98.1;95.5;60.1;0.1
FR;24;2022-02-17;942;1735;17861;143;5322107;5180074;3275906;7385;98.1;95.5;60.4;0.1
FR;24;2022-02-18;1214;2545;24194;191;5323321;5182619;3300100;7576;98.1;95.6;60.8;0.1
FR;24;2022-02-19;703;1755;16373;124;5324024;5184374;3316473;7700;98.2;95.6;61.1;0.1
FR;24;2022-02-20;201;363;3208;30;5324225;5184737;3319681;7730;98.2;95.6;61.2;0.1
FR;24;2022-02-21;750;1454;13899;158;5324975;5186191;3333580;7888;98.2;95.6;61.5;0.1
FR;24;2022-02-22;752;1568;11712;146;5325727;5187759;3345292;8034;98.2;95.6;61.7;0.1
FR;24;2022-02-23;914;1822;14514;126;5326641;5189581;3359806;8160;98.2;95.7;61.9;0.2
FR;24;2022-02-24;684;1302;10101;119;5327325;5190883;3369907;8279;98.2;95.7;62.1;0.2
FR;24;2022-02-25;947;1997;15202;162;5328272;5192880;3385109;8441;98.2;95.7;62.4;0.2
FR;24;2022-02-26;585;1375;10767;161;5328857;5194255;3395876;8602;98.2;95.8;62.6;0.2
FR;24;2022-02-27;175;258;2242;48;5329032;5194513;3398118;8650;98.2;95.8;62.6;0.2
FR;24;2022-02-28;618;1183;9438;156;5329650;5195696;3407556;8806;98.3;95.8;62.8;0.2
FR;24;2022-03-01;583;1105;8616;180;5330233;5196801;3416172;8986;98.3;95.8;63.0;0.2
FR;24;2022-03-02;687;1248;9929;211;5330920;5198049;3426101;9197;98.3;95.8;63.2;0.2
FR;24;2022-03-03;516;799;5611;144;5331436;5198848;3431712;9341;98.3;95.8;63.3;0.2
FR;24;2022-03-04;503;1077;6313;172;5331939;5199925;3438025;9513;98.3;95.9;63.4;0.2
FR;24;2022-03-05;335;707;3966;155;5332274;5200632;3441991;9668;98.3;95.9;63.5;0.2
FR;24;2022-03-06;63;126;582;37;5332337;5200758;3442573;9705;98.3;95.9;63.5;0.2
FR;24;2022-03-07;285;457;2717;145;5332622;5201215;3445290;9850;98.3;95.9;63.5;0.2
FR;24;2022-03-08;267;520;2318;121;5332889;5201735;3447608;9971;98.3;95.9;63.6;0.2
FR;24;2022-03-09;314;598;2800;152;5333203;5202333;3450408;10123;98.3;95.9;63.6;0.2
FR;24;2022-03-10;251;459;2022;141;5333454;5202792;3452430;10264;98.3;95.9;63.7;0.2
FR;24;2022-03-11;277;558;2696;203;5333731;5203350;3455126;10467;98.3;95.9;63.7;0.2
FR;24;2022-03-12;211;386;2022;163;5333942;5203736;3457148;10630;98.3;95.9;63.7;0.2
FR;24;2022-03-13;46;67;304;44;5333988;5203803;3457452;10674;98.3;95.9;63.7;0.2
FR;24;2022-03-14;197;318;1765;136;5334185;5204121;3459217;10810;98.3;95.9;63.8;0.2
FR;24;2022-03-15;183;359;1491;140;5334368;5204480;3460708;10950;98.3;96.0;63.8;0.2
FR;24;2022-03-16;224;424;1856;197;5334592;5204904;3462564;11147;98.4;96.0;63.8;0.2
FR;24;2022-03-17;149;278;1316;137;5334741;5205182;3463880;11284;98.4;96.0;63.9;0.2
FR;24;2022-03-18;230;396;1730;204;5334971;5205578;3465610;11488;98.4;96.0;63.9;0.2
FR;24;2022-03-19;156;289;1300;196;5335127;5205867;3466910;11684;98.4;96.0;63.9;0.2
FR;24;2022-03-20;28;48;252;26;5335155;5205915;3467162;11710;98.4;96.0;63.9;0.2
FR;24;2022-03-21;161;271;1354;158;5335316;5206186;3468516;11868;98.4;96.0;63.9;0.2
FR;24;2022-03-22;158;259;1169;142;5335474;5206445;3469685;12010;98.4;96.0;64.0;0.2
FR;24;2022-03-23;201;359;1804;187;5335675;5206804;3471489;12197;98.4;96.0;64.0;0.2
FR;24;2022-03-24;162;243;1097;122;5335837;5207047;3472586;12319;98.4;96.0;64.0;0.2
FR;24;2022-03-25;174;319;1514;197;5336011;5207366;3474100;12516;98.4;96.0;64.1;0.2
FR;24;2022-03-26;188;277;1221;164;5336199;5207643;3475321;12680;98.4;96.0;64.1;0.2
FR;24;2022-03-27;38;43;252;40;5336237;5207686;3475573;12720;98.4;96.0;64.1;0.2
FR;24;2022-03-28;164;222;1160;153;5336401;5207908;3476733;12873;98.4;96.0;64.1;0.2
FR;24;2022-03-29;158;216;1137;166;5336559;5208124;3477870;13039;98.4;96.0;64.1;0.2
FR;24;2022-03-30;212;259;1553;202;5336771;5208383;3479423;13241;98.4;96.0;64.1;0.2
FR;24;2022-03-31;185;244;1205;174;5336956;5208627;3480628;13415;98.4;96.0;64.2;0.2
FR;24;2022-04-01;243;298;1898;219;5337199;5208925;3482526;13634;98.4;96.0;64.2;0.3
FR;24;2022-04-02;127;156;1017;152;5337326;5209081;3483543;13786;98.4;96.0;64.2;0.3
FR;24;2022-04-03;30;26;216;24;5337356;5209107;3483759;13810;98.4;96.0;64.2;0.3
FR;24;2022-04-04;152;144;1379;152;5337508;5209251;3485138;13962;98.4;96.0;64.3;0.3
FR;24;2022-04-05;162;189;1200;158;5337670;5209440;3486338;14120;98.4;96.0;64.3;0.3
FR;24;2022-04-06;172;176;1250;159;5337842;5209616;3487588;14279;98.4;96.0;64.3;0.3
FR;24;2022-04-07;160;194;1248;153;5338002;5209810;3488836;14432;98.4;96.1;64.3;0.3
FR;24;2022-04-08;223;254;1742;244;5338225;5210064;3490578;14676;98.4;96.1;64.4;0.3
FR;24;2022-04-09;118;148;1113;147;5338343;5210212;3491691;14823;98.4;96.1;64.4;0.3
FR;24;2022-04-10;32;38;310;32;5338375;5210250;3492001;14855;98.4;96.1;64.4;0.3
FR;24;2022-04-11;158;188;1375;177;5338533;5210438;3493376;15032;98.4;96.1;64.4;0.3
FR;24;2022-04-12;156;166;1335;177;5338689;5210604;3494711;15209;98.4;96.1;64.4;0.3
FR;24;2022-04-13;176;198;1311;179;5338865;5210802;3496022;15388;98.4;96.1;64.5;0.3
FR;24;2022-04-14;153;183;1334;165;5339018;5210985;3497356;15553;98.4;96.1;64.5;0.3
FR;24;2022-04-15;207;204;1540;214;5339225;5211189;3498896;15767;98.4;96.1;64.5;0.3
FR;24;2022-04-16;100;109;766;99;5339325;5211298;3499662;15866;98.4;96.1;64.5;0.3
FR;24;2022-04-17;22;24;151;23;5339347;5211322;3499813;15889;98.4;96.1;64.5;0.3
FR;24;2022-04-18;23;27;426;25;5339370;5211349;3500239;15914;98.4;96.1;64.5;0.3
FR;24;2022-04-19;160;231;1438;211;5339530;5211580;3501677;16125;98.4;96.1;64.6;0.3
FR;24;2022-04-20;176;208;1388;201;5339706;5211788;3503065;16326;98.4;96.1;64.6;0.3
FR;24;2022-04-21;186;179;1263;146;5339892;5211967;3504328;16472;98.4;96.1;64.6;0.3
FR;24;2022-04-22;211;245;1701;241;5340103;5212212;3506029;16713;98.5;96.1;64.6;0.3
FR;24;2022-04-23;105;132;933;128;5340208;5212344;3506962;16841;98.5;96.1;64.7;0.3
FR;24;2022-04-24;23;32;225;45;5340231;5212376;3507187;16886;98.5;96.1;64.7;0.3
FR;24;2022-04-25;143;185;1338;202;5340374;5212561;3508525;17088;98.5;96.1;64.7;0.3
FR;24;2022-04-26;209;221;1355;188;5340583;5212782;3509880;17276;98.5;96.1;64.7;0.3
FR;24;2022-04-27;176;181;1237;183;5340759;5212963;3511117;17459;98.5;96.1;64.7;0.3
FR;24;2022-04-28;180;189;1262;181;5340939;5213152;3512379;17640;98.5;96.1;64.8;0.3
FR;24;2022-04-29;222;228;1596;212;5341161;5213380;3513975;17852;98.5;96.1;64.8;0.3
FR;24;2022-04-30;122;128;837;123;5341283;5213508;3514812;17975;98.5;96.1;64.8;0.3
FR;24;2022-05-01;14;16;119;15;5341297;5213524;3514931;17990;98.5;96.1;64.8;0.3
FR;24;2022-05-02;199;154;1306;157;5341496;5213678;3516237;18147;98.5;96.1;64.8;0.3
FR;24;2022-05-03;220;184;1313;183;5341716;5213862;3517550;18330;98.5;96.1;64.9;0.3
FR;24;2022-05-04;174;172;1280;169;5341890;5214034;3518830;18499;98.5;96.1;64.9;0.3
FR;24;2022-05-05;166;167;1216;139;5342056;5214201;3520046;18638;98.5;96.1;64.9;0.3
FR;24;2022-05-06;265;227;1533;209;5342321;5214428;3521579;18847;98.5;96.1;64.9;0.3
FR;24;2022-05-07;121;126;790;94;5342442;5214554;3522369;18941;98.5;96.1;64.9;0.3
FR;24;2022-05-08;31;17;136;12;5342473;5214571;3522505;18953;98.5;96.1;64.9;0.3
FR;24;2022-05-09;177;154;1091;133;5342650;5214725;3523596;19086;98.5;96.1;65.0;0.4
FR;24;2022-05-10;198;186;1224;156;5342848;5214911;3524820;19242;98.5;96.1;65.0;0.4
FR;24;2022-05-11;181;175;1038;160;5343029;5215086;3525858;19402;98.5;96.1;65.0;0.4
FR;24;2022-05-12;185;185;1076;127;5343214;5215271;3526934;19529;98.5;96.2;65.0;0.4
FR;24;2022-05-13;221;222;1301;169;5343435;5215493;3528235;19698;98.5;96.2;65.0;0.4
FR;24;2022-05-14;102;106;695;99;5343537;5215599;3528930;19797;98.5;96.2;65.1;0.4
FR;24;2022-05-15;21;24;175;20;5343558;5215623;3529105;19817;98.5;96.2;65.1;0.4
FR;24;2022-05-16;151;125;908;120;5343709;5215748;3530013;19937;98.5;96.2;65.1;0.4
FR;24;2022-05-17;146;155;1088;119;5343855;5215903;3531101;20056;98.5;96.2;65.1;0.4
FR;24;2022-05-18;167;165;925;119;5344022;5216068;3532026;20175;98.5;96.2;65.1;0.4
FR;24;2022-05-19;180;168;980;111;5344202;5216236;3533006;20286;98.5;96.2;65.1;0.4
FR;24;2022-05-20;211;206;1205;151;5344413;5216442;3534211;20437;98.5;96.2;65.2;0.4
FR;24;2022-05-21;118;127;598;101;5344531;5216569;3534809;20538;98.5;96.2;65.2;0.4
FR;24;2022-05-22;26;30;142;27;5344557;5216599;3534951;20565;98.5;96.2;65.2;0.4
FR;29;2020-12-27;33;4;0;0;33;4;0;0;0.0;0.0;0.0;0.0
FR;29;2020-12-28;46;3;0;0;79;7;0;0;0.0;0.0;0.0;0.0
FR;29;2020-12-29;18;1;0;0;97;8;0;0;0.0;0.0;0.0;0.0
FR;29;2020-12-30;15;1;0;0;112;9;0;0;0.0;0.0;0.0;0.0
FR;29;2020-12-31;24;1;0;0;136;10;0;0;0.0;0.0;0.0;0.0
FR;29;2021-01-01;137;7;0;0;273;17;0;0;0.0;0.0;0.0;0.0
FR;29;2021-01-02;23;4;0;0;296;21;0;0;0.0;0.0;0.0;0.0
FR;29;2021-01-03;22;2;0;0;318;23;0;0;0.0;0.0;0.0;0.0
FR;29;2021-01-04;70;2;0;0;388;25;0;0;0.0;0.0;0.0;0.0
FR;29;2021-01-05;351;7;0;0;739;32;0;0;0.0;0.0;0.0;0.0
FR;29;2021-01-06;282;5;0;0;1021;37;0;0;0.0;0.0;0.0;0.0
FR;29;2021-01-07;375;5;0;0;1396;42;0;0;0.0;0.0;0.0;0.0
